Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
391,"Exemplar X-Class,                 HPE                Zydeco EnergyUnited States",32,15.01,23.04,
392,"HPC 10000,                 Oracle                Tokyo Mitsubishi BankUnited Kingdom",35,15.0,17.5,
393,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United Kingdom",32,14.93,20.48,
394,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United Kingdom",32,14.93,20.48,
395,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United Kingdom",32,14.93,20.48,
396,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
397,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
398,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
399,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
400,"SP P2SC 160 MHz,                 IBM                E&P Company (A)United States",32,14.93,20.48,
