Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
20,"SP Power3 375 MHz,                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",1104,1179.0,1656.0,
21,"SP Power3 375 MHz,                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",1104,1179.0,1656.0,
22,"T3E1200,                 Cray/HPE                GovernmentUnited States",1900,1166.0,2280.0,
23,"T3E1200/900,                 Cray/HPE                ERDC DSRCUnited States",1792,1166.0,1999.0,
24,"SP Power3 375 MHz 16 way,                 IBM                Lawrence Livermore National LaboratoryUnited States",1088,1100.0,1632.0,
25,"SX-6/128M16,                 NEC                NEC Fuchu PlantJapan",128,982.0,1024.0,
26,"SP Power3 375 MHz 8 way,                 IBM                UCSD/San Diego Supercomputer CenterUnited States",1152,929.0,1728.0,
27,"SR8000-F1/100,                 Hitachi                High Energy Accelerator Research Organization /KEKJapan",100,917.0,1200.0,
28,"T3E1200,                 Cray/HPE                US Army HPC Research Center at NCSUnited States",1084,892.0,1300.8,
29,"VPP5000/100,                 Fujitsu                ECMWFUnited Kingdom",100,886.0,960.0,
30,"SR8000/128,                 Hitachi                University of TokyoJapan",128,873.0,1024.0,
31,"SP Power3 375 MHz 16 way,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",812,837.0,1218.0,
32,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                CINECAItaly",512,826.5,2662.4,
33,"pSeries 690 1.1GHz GigEth,                 IBM                CSC (Center for Scientific Computing)Finland",512,826.5,2253.0,
34,"pSeries 690 1.1GHz GigEth,                 IBM                Florida State UniversityUnited States",512,826.5,2253.0,
35,"HELICS AMD 1.4 GHz - Myrinet,                 MEGWARE                Universitaet Heidelberg - IWRGermany",512,825.0,1433.6,
36,"T3E900,                 Cray/HPE                GovernmentUnited States",1324,815.0,1191.6,
37,"AlphaServer SC45, 1 GHz,                 HPE                Air Force Research LaboratoryUnited States",512,809.0,1024.0,
38,"emerald - AlphaServer SC45, 1 GHz,                 HPE                ERDC DSRCUnited States",512,809.0,1024.0,
39,"AlphaServer SC45, 1 GHz,                 HPE                NASA/Goddard Space Flight CenterUnited States",512,809.0,1024.0,
40,"SP Power3 375 MHz,                 IBM                Charles SchwabUnited States",768,795.0,1152.0,
41,"SR8000-G1/64,                 Hitachi                Institute for Materials Research, Tohoku University (IMR)Japan",64,790.7,921.6,
42,"AlphaServer SC45, 1 GHz,                 HPE                National Computational Infrastructure (NCI Australia)Australia",480,772.0,960.0,
43,"SP Power3 375 MHz,                 IBM                North Carolina Supercomputing Center (NCSC)United States",720,741.0,1080.0,
44,"pSeries 690 Turbo 1.3GHz,                 IBM                IBMUnited States",256,736.6,1331.2,
45,"VPP5000/80,                 Fujitsu                University of TsukubaJapan",80,730.0,768.0,
46,"SP Power3 375 MHz,                 IBM                DOE/SC/Oak Ridge National LaboratoryUnited States",704,723.0,1056.0,
47,"Presto III Athlon 1.6 GHz,                 Self-made                GSIC Center, Tokyo Institute of TechnologyJapan",480,716.1,1536.0,
48,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                HLRN at Universitaet Hannover / RRZNGermany",384,708.0,1996.8,
49,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                HLRN at ZIB/Konrad Zuse-Zentrum BerlinGermany",384,708.0,1996.8,
50,"CPlant/Ross Cluster,                 Self-made                Sandia National LaboratoriesUnited States",1369,706.7,1275.9,
51,"SR8000-E1/80,                 Hitachi                Japan Meteorological AgencyJapan",80,691.3,768.0,
52,"ORIGIN 2000 250 MHz,                 HPE                Los Alamos National Laboratory/ACLUnited States",2048,690.9,1024.0,
53,"Titan Cluster Itanium 800 MHz,                 IBM                NCSAUnited States",320,677.9,1024.0,
54,"T3E1200,                 Cray/HPE                CSAR at the University of ManchesterUnited Kingdom",812,671.0,974.4,
55,"T3E1200,                 Cray/HPE                Deutscher WetterdienstGermany",812,671.0,974.4,
56,"Magi Cluster PIII 933 MHz,                 NEC                CBRC - Tsukuba Advanced Computing Center - TACC/AISTJapan",1040,654.0,970.0,
57,"SCore IIIe/PIII 933 MHz,                 Self-made                Real World Computing (RWCP)/Tsukuba Research CenterJapan",1024,618.3,955.4,
58,"Netfinity Cluster PIII 1 GHz - Myrinet,                 IBM                NCSAUnited States",1024,594.0,1024.0,
59,"pSeries 690 Turbo 1.3 GHz, GigEth,                 IBM                IDRISFrance",256,590.2,1331.2,
60,"pSeries 690 Turbo 1.3 GHz, GigEth,                 IBM                National Center for High Performance ComputingTaiwan",256,590.2,1331.2,
61,"pSeries 690 Turbo 1.3 GHz, GigEth,                 IBM                Swiss Scientific Computing Center (CSCS)Switzerland",256,590.2,1331.2,
62,"SR8000-F1/60,                 Hitachi                University of Tokyo/Institute for Solid State PhysicsJapan",60,577.0,720.0,
63,"pSeries 690 Turbo 1.3 GHz, GigEth,                 IBM                COLSAUnited States",240,564.0,1248.0,
64,"MVS1000M EV67 667 MHz,                 Self-made                Joint Supercomputer CenterRussia",768,564.0,1024.0,
65,"VPP5000/64,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",64,563.0,614.4,
66,"VPP5000/64,                 Fujitsu                Kyushu UniversityJapan",64,563.0,614.4,
67,"SP Power3 375 MHz 16 way,                 IBM                Sprint PCSUnited States",528,561.0,792.0,
68,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                Institute of High Performance Computing (IHPC)Singapore",224,555.3,1164.8,
69,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                Manufacturer (G)United States",224,555.3,1164.8,
70,"SP Power3 375 MHz 16 way,                 IBM                IBM Thomas J. Watson Research CenterUnited States",520,554.0,780.0,
71,"SP Power3 375 MHz,                 IBM                Air Force Research LaboratoryUnited States",528,553.0,792.0,
72,"SP Power3 375 MHz,                 IBM                Deutsche Telekom AGGermany",528,553.0,792.0,
73,"T3E900,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",876,552.0,788.4,
74,"SP Power3 375 MHz,                 IBM                State FarmUnited States",520,546.0,780.0,
75,"SP Power3 375 MHz 16 way,                 IBM                Saudi AramcoSaudi Arabia",512,546.0,768.0,
76,"SP Power3 375 MHz 16 way,                 IBM                US Army Research Laboratory (ARL)United States",512,546.0,768.0,
77,"SP Power3 375 MHz,                 IBM                Pharmaceutical CompanyGermany",510,536.0,765.0,
78,"SP Power3 375 MHz,                 IBM                Indiana UniversityUnited States",508,534.0,762.0,
79,"Precision 530 Cluster P4 XEON 2.0 GHz,                 DELL EMC                Sandia National LaboratoriesUnited States",256,526.0,1024.0,
80,"T3E1200,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",636,526.0,763.2,
81,"T3E,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",1356,525.0,813.6,
82,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                Max-Planck-Gesellschaft MPI/IPPGermany",208,513.0,1081.6,
83,"SP Power3 375 MHz,                 IBM                State FarmUnited States",488,512.0,732.0,
84,"AlphaServer SC45, 1 GHz,                 HPE                Air Force Research LaboratoryUnited States",324,512.0,648.0,
85,"AlphaServer SC ES40/EV67,                 HPE                Hewlett-PackardUnited States",512,507.6,682.66,
86,"AlphaServer SC ES40/EV67,                 HPE                Lawrence Livermore National LaboratoryUnited States",512,507.6,682.66,
87,"SX-6/64M8,                 NEC                DKRZ - Deutsches KlimarechenzentrumGermany",64,495.2,512.0,
88,"SX-6/64M8,                 NEC                National Aerospace Laboratory of JapanJapan",64,495.2,512.0,
89,"SX-6/64M8,                 NEC                National Institute for Environmental StudiesJapan",64,495.2,512.0,
90,"SP Power3 375 MHz,                 IBM                Centre Informatique National (CINES)France",472,494.0,708.0,
91,"VPP5000/56,                 Fujitsu                Nagoya UniversityJapan",56,492.0,537.6,
92,"VPP800/63,                 Fujitsu                Kyoto UniversityJapan",63,482.0,504.0,
93,"AMD 1.66 GHz - SCI 3D-torus,                 Self-made                HPC2N - Umea UniversitySweden",240,481.0,800.0,
94,"SP Power3 375 MHz 16 way,                 IBM                Lawrence Livermore National LaboratoryUnited States",448,480.0,672.0,
95,"pSeries 690 Turbo 1.3GHz GigEth,                 IBM                EDS/ Adam Opel AGGermany",192,472.0,998.4,
96,"SuperDome 750 MHz/HyperFabric,                 HPE                Hewlett-PackardUnited States",256,470.9,768.0,
97,"ASCI Blue-Pacific CTR, IBM SP 604e,                 IBM                Lawrence Livermore National LaboratoryUnited States",1344,468.2,892.4,
98,"SuperDome 750 MHz/HyperPlex,                 HPE                Hewlett-PackardUnited States",256,449.4,768.0,
99,"SR8000/64,                 Hitachi                Tsukuba Advanced Computing Center - TACC/AISTJapan",64,449.0,512.0,
100,"T3E1200,                 Cray/HPE                Cray Inc.United States",540,447.0,648.0,
