Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
242,"CRAY-2/4-256,                 Cray/HPE                Ecole Polytechnique Federale de LausanneSwitzerland",4,1.41,1.95,
243,"CRAY-2/4-256,                 Cray/HPE                Meteo FranceFrance",4,1.41,1.95,
244,"CRAY-2/4-512,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",4,1.41,1.95,
245,"CRAY-2s/4-128,                 Cray/HPE                NASA/Langley Research CenterUnited States",4,1.41,1.95,
246,"CRAY-2s/4-128,                 Cray/HPE                NCSAUnited States",4,1.41,1.95,
247,"CRAY-2s/4-128,                 Cray/HPE                NERSC/LLNLUnited States",4,1.41,1.95,
248,"CRAY-2/4-256,                 Cray/HPE                Nippon Telegraph and Telephone (NTT)Japan",4,1.41,1.95,
249,"CRAY-2/4-512,                 Cray/HPE                US Air Force/National Test FacilityUnited States",4,1.41,1.95,
250,"CRAY-2/4-256,                 Cray/HPE                Universitaet StuttgartGermany",4,1.41,1.95,
251,"iPSC/860,                 Intel                CaltechUnited States",64,1.4,2.56,
252,"iPSC/860,                 Intel                McDonnell DouglasUnited States",64,1.4,2.56,
253,"iPSC/860,                 Intel                SERCUnited States",64,1.4,2.56,
254,"iPSC/860,                 Intel                Sandia National LaboratoriesUnited States",64,1.4,2.56,
255,"iPSC/860,                 Intel                Science and Technology Facilities Council - Daresbury LaboratoryUnited Kingdom",64,1.4,2.56,
256,"iPSC/860,                 Intel                Superconducting Supercollider LabUnited States",64,1.4,2.56,
257,"iPSC/860,                 Intel                UCSD/San Diego Supercomputer CenterUnited States",64,1.4,2.56,
258,"iPSC/860,                 Intel                Westinghouse ElectricUnited States",64,1.4,2.56,
259,"KSR1-48,                 Kendall Square Research                North Carolina Supercomputing Center (NCSC)United States",48,1.35,1.92,
260,"CM-2/16k,                 Thinking Machines Corporation                ATRJapan",512,1.3,3.5,
261,"CM-2/16k,                 Thinking Machines Corporation                Australian National UniversityAustralia",512,1.3,3.5,
262,"CM-2/16k,                 Thinking Machines Corporation                GMDGermany",512,1.3,3.5,
263,"CM-2/16k,                 Thinking Machines Corporation                ICFDJapan",512,1.3,3.5,
264,"CS/i860/64,                 Meiko                University of EdinburghUnited Kingdom",64,1.3,2.56,
265,"SX-3/11,                 NEC                Sanyo ElectricJapan",1,1.3,1.38,
266,"SX-3/11,                 NEC                Tokai UniversityJapan",1,1.3,1.38,
267,"SX-3/11,                 NEC                Universitaet KoelnGermany",1,1.3,1.38,
268,"CM-200/8k,                 Thinking Machines Corporation                UNI-CDenmark",256,1.2,2.5,
269,"Y-MP8/4128,                 Cray/HPE                BMW AGGermany",4,1.16,1.33,
270,"Y-MP8E/4128,                 Cray/HPE                BoeingUnited States",4,1.16,1.33,
271,"Y-MP8/464,                 Cray/HPE                CINECAItaly",4,1.16,1.33,
272,"Y-MP4E/464,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)United Kingdom",4,1.16,1.33,
273,"Y-MP4/432,                 Cray/HPE                Compagnie Generale de Geophysique (CGG)France",4,1.16,1.33,
274,"Y-MP4/464,                 Cray/HPE                Cray ResearchUnited States",4,1.16,1.33,
275,"Y-MP4/464,                 Cray/HPE                Cray ResearchUnited States",4,1.16,1.33,
276,"Y-MP8I/464,                 Cray/HPE                DaimlerChryslerUnited States",4,1.16,1.33,
277,"Y-MP8/432,                 Cray/HPE                Defense Research Agency (DRA)United Kingdom",4,1.16,1.33,
278,"Y-MP4/432,                 Cray/HPE                Deutscher WetterdienstGermany",4,1.16,1.33,
279,"Y-MP4/464,                 Cray/HPE                Eidgenoessische Technische HochschuleSwitzerland",4,1.16,1.33,
280,"Y-MP8/4128,                 Cray/HPE                Electricite de FranceFrance",4,1.16,1.33,
281,"Y-MP4/432,                 Cray/HPE                Florida State UniversityUnited States",4,1.16,1.33,
282,"Y-MP4E/464,                 Cray/HPE                HyundaiSouth Korea",4,1.16,1.33,
283,"Y-MP8I/4128,                 Cray/HPE                Lockheed Aeronautical Systems CompanyUnited States",4,1.16,1.33,
284,"Y-MP4E/464,                 Cray/HPE                Lockheed Aeronautical Systems CompanyUnited States",4,1.16,1.33,
285,"Y-MP4E/464,                 Cray/HPE                Matsushita ElectricJapan",4,1.16,1.33,
286,"Y-MP4E/464,                 Cray/HPE                Max-Planck-Gesellschaft MPI/IPPGermany",4,1.16,1.33,
287,"Y-MP8I/4128,                 Cray/HPE                Merck & CoUnited States",4,1.16,1.33,
288,"Y-MP4/464,                 Cray/HPE                Mitsubishi Motors CompanyJapan",4,1.16,1.33,
289,"Y-MP4/464,                 Cray/HPE                NCSAUnited States",4,1.16,1.33,
290,"Y-MP8/464,                 Cray/HPE                North Carolina Supercomputing Center (NCSC)United States",4,1.16,1.33,
291,"Y-MP4/464,                 Cray/HPE                Norwegian University of Science and TechnologyNorway",4,1.16,1.33,
292,"Y-MP8/4128,                 Cray/HPE                ONERAFrance",4,1.16,1.33,
293,"Y-MP4E/464,                 Cray/HPE                PSA Peugeot CitroenFrance",4,1.16,1.33,
294,"Y-MP8/464,                 Cray/HPE                Petroleum Company (A)United States",4,1.16,1.33,
295,"Y-MP4/464,                 Cray/HPE                SARA (Stichting Academisch Rekencentrum)Netherlands",4,1.16,1.33,
296,"Y-MP4E/464,                 Cray/HPE                Samsung SDSSouth Korea",4,1.16,1.33,
297,"Y-MP8/4128,                 Cray/HPE                ToshibaJapan",4,1.16,1.33,
298,"Y-MP4/432,                 Cray/HPE                Universidad Nacional Autonoma de MexicoMexico",4,1.16,1.33,
299,"Y-MP4E/464,                 Cray/HPE                Universitaet KaiserslauternGermany",4,1.16,1.33,
300,"Y-MP8/464,                 Cray/HPE                VW (Volkswagen AG)Germany",4,1.16,1.33,
