Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
36,"SP Power3 375 MHz 16 way,                 IBM                IBMUnited States",512,546.0,768.0,
37,"SP Power3 375 MHz 16 way,                 IBM                Saudi AramcoSaudi Arabia",512,546.0,768.0,
38,"SP Power3 375 MHz 16 way,                 IBM                US Army Research Laboratory (ARL)United States",512,546.0,768.0,
39,"T3E1200,                 Cray/HPE                United Kingdom Meteorological OfficeUnited Kingdom",636,526.0,763.2,
40,"T3E,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",1356,525.0,813.6,
41,"CPlant/Ross Cluster,                 Self-made                Sandia National LaboratoriesUnited States",1000,512.4,932.0,
42,"AlphaServer SC ES40/EV67,                 HPE                Hewlett-PackardUnited States",512,507.6,682.66,
43,"AlphaServer SC ES40/EV67,                 HPE                Lawrence Livermore National LaboratoryUnited States",512,507.6,682.66,
44,"SP Power3 375 MHz,                 IBM                Centre Informatique National (CINES)France",472,494.0,708.0,
45,"VPP5000/56,                 Fujitsu                Nagoya UniversityJapan",56,492.0,537.6,
46,"VPP800/63,                 Fujitsu                Kyoto UniversityJapan",63,482.0,504.0,
47,"ASCI Blue-Pacific CTR, IBM SP 604e,                 IBM                Lawrence Livermore National LaboratoryUnited States",1344,468.2,892.4,
48,"SR8000/64,                 Hitachi                Tsukuba Advanced Computing Center - TACC/AISTJapan",64,449.0,512.0,
49,"T3E1200,                 Cray/HPE                Cray Inc.United States",540,447.0,648.0,
50,"T3E1200,                 Cray/HPE                ERDC DSRCUnited States",540,447.0,648.0,
51,"T3E1200,                 Cray/HPE                Forschungszentrum Juelich (FZJ)Germany",540,447.0,648.0,
52,"T3E1200,                 Cray/HPE                GovernmentUnited States",540,447.0,648.0,
53,"T3E1200,                 Cray/HPE                GovernmentUnited States",540,447.0,648.0,
54,"T3E900,                 Cray/HPE                DOE/SC/LBNL/NERSCUnited States",692,444.0,622.8,
55,"SP Power3 375 MHz,                 IBM                Financial InstitutionHong Kong",424,441.0,636.0,
56,"HPC 4500 400 MHz Cluster,                 Oracle                DefenseSweden",896,420.44,716.8,
57,"HPC 4500 400 MHz Cluster,                 Oracle                Service ProviderUnited States",896,420.44,716.8,
58,"HPC 4500 400 MHz Cluster,                 Oracle                Service ProviderUnited States",896,420.44,716.8,
59,"HPC 4500 400 MHz Cluster,                 Oracle                SunUnited States",896,420.44,716.8,
60,"HPC 4500 400 MHz Cluster,                 Oracle                SunUnited States",896,420.44,716.8,
61,"ORIGIN 3000 500 MHz,                 HPE                Japan Atomic Energy Research InstituteJapan",512,405.6,512.0,
62,"ORIGIN 3000 500 MHz,                 HPE                SARA (Stichting Academisch Rekencentrum)Netherlands",512,405.6,512.0,
63,"ORIGIN 3000 500 MHz,                 HPE                SARA (Stichting Academisch Rekencentrum)Netherlands",512,405.6,512.0,
64,"CP-PACS/2048,                 Hitachi/Tsukuba                Center for Computational Sciences, University of TsukubaJapan",2048,368.2,614.4,
65,"T3E,                 Cray/HPE                Max-Planck-Gesellschaft MPI/IPPGermany",812,355.0,487.2,
66,"T3E900,                 Cray/HPE                HWW/Universitaet StuttgartGermany",540,341.0,486.0,
67,"T3E900,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",540,341.0,486.0,
68,"T3E1200,                 Cray/HPE                GovernmentUnited States",404,334.0,484.8,
69,"SP Power3 375 MHz,                 IBM                University of Minnesota/Supercomputing InstituteUnited States",322,330.0,483.0,
70,"SP Power3 375 MHz,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",320,327.0,480.0,
71,"VPP700/160E,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",160,319.0,384.0,
72,"ORIGIN 3000 400 MHz,                 HPE                ERDC DSRCUnited States",512,315.5,409.6,
73,"ORIGIN 3000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,315.5,409.6,
74,"ORIGIN 3000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,315.5,409.6,
75,"ORIGIN 3000 400 MHz,                 HPE                SGIUnited States",512,315.5,409.6,
76,"ORIGIN 3000 400 MHz,                 HPE                US Army Research Laboratory (ARL)United States",512,315.5,409.6,
77,"SP Power3 200 MHz,                 IBM                DOE/SC/LBNL/NERSCUnited States",604,310.3,483.2,
78,"CPlant/Siberia Cluster,                 Self-made                Sandia National LaboratoriesUnited States",592,309.2,592.0,
79,"SP Power3 222 MHz,                 IBM                ERDC DSRCUnited States",512,307.6,454.6,
80,"SX-5/40M3,                 NEC                IDRISFrance",40,303.0,320.0,
81,"ORIGIN 2000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,300.2,409.6,
82,"VPP5000/32,                 Fujitsu                Central Research Institute of Electric Power Industry/CRIEPIJapan",32,296.1,307.2,
83,"SP Power3 375 MHz,                 IBM                US Army Space and Missile Defense CommandUnited States",284,288.0,426.0,
84,"VPP5000/31,                 Fujitsu                Meteo FranceFrance",31,286.0,297.6,
85,"Netfinity Cluster PIII 933 MHz - Myrinet,                 IBM                Maui High-Performance Computing Center (MHPCC)United States",520,285.0,485.16,
86,"T3E750,                 Cray/HPE                CSC (Center for Scientific Computing)Finland",540,284.0,405.0,
87,"VPP5000/30,                 Fujitsu                Institute for Molecular ScienceJapan",30,277.0,288.0,
88,"ORIGIN 2000 195/250 MHz,                 HPE                NCSAUnited States",1024,264.9,327.68,
89,"AlphaServer SC ES40/EV67,                 HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",256,263.6,341.33,
90,"AlphaServer SC ES40/EV67,                 HPE                Pittsburgh Supercomputing CenterUnited States",256,263.6,341.33,
91,"SP Power3 375 MHz,                 IBM                Purdue UniversityUnited States",256,257.0,384.0,
92,"SR8000/36,                 Hitachi                Meteorological Research Institute, Japan Meteorological AgencyJapan",36,255.0,288.0,
93,"T3E900,                 Cray/HPE                ZIB/Konrad Zuse-Zentrum fuer InformationstechnikGermany",404,253.0,363.6,
94,"SP PC604e 332 MHz,                 IBM                Chemical CompanyGermany",716,250.0,475.4,
95,"SX-4/128H4,                 NEC                Tohoku UniversityJapan",128,244.0,256.0,
96,"ORIGIN 2000 300 MHz,                 HPE                Tohoku University, Institute of Fluid ScienceJapan",640,241.4,384.0,
97,"ORIGIN 2000 300 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,241.4,307.2,
98,"SX-5/32M2,                 NEC                Bureau of Meteorology / CSIRO HPCCCAustralia",32,241.4,256.0,
99,"SX-5/32M2,                 NEC                Meteorological Service of Canada (MSC)Canada",32,241.4,256.0,
100,"SX-5/32H2,                 NEC                National Research Institute for MetalsJapan",32,241.4,256.0,
