Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
431,"SPP1000/XA-48,                 HPE                Universitaet ErlangenGermany",48,0.95,9.6,
432,"SPP1000/XA-16,                 HPE                NCSAUnited States",16,0.95,3.2,
433,"SPP1000/XA,                 HPE                NASA/Goddard Space Flight CenterUnited States",8,0.95,1.6,
434,"SPP1000/XA,                 HPE                NKKJapan",8,0.95,1.6,
435,"SPP1000/XA-8,                 HPE                Universite Catholique de LouvainBelgium",8,0.95,1.6,
436,"S-820/60,                 Hitachi                Defence Agency LandJapan",1,0.91,1.5,
437,"S-820/60,                 Hitachi                Hitachi Ltd. Adv. Res. LabJapan",1,0.91,1.5,
438,"S-820/60,                 Hitachi                Hitachi Ltd. Cent. Res. Lab.Japan",1,0.91,1.5,
439,"S-820/60,                 Hitachi                Hitachi Ltd. SICDJapan",1,0.91,1.5,
440,"S-820/60,                 Hitachi                Hitachi Ltd. SICDJapan",1,0.91,1.5,
441,"S-820/60,                 Hitachi                Hitachi Ltd. STRDJapan",1,0.91,1.5,
442,"S-820/60,                 Hitachi                Kajima CorporationJapan",1,0.91,1.5,
443,"S-820/60,                 Hitachi                Suzuki MotorJapan",1,0.91,1.5,
444,"S-820/60,                 Hitachi                Yamaichi Information SystemsJapan",1,0.91,1.5,
445,"Y-MP C92A/132,                 Cray/HPE                Kawasaki MotorJapan",1,0.9,0.95,
446,"SX-2,                 NEC                Aoyama Gakuin UniversityJapan",1,0.89,1.33,
447,"SX-2,                 NEC                Institute of Computational Fluid DynamicsJapan",1,0.89,1.33,
448,"SX-2A,                 NEC                Mazda Motor CorporationJapan",1,0.89,1.33,
449,"SX-2,                 NEC                NECJapan",1,0.89,1.33,
450,"SX-2,                 NEC                NEC Scientific Information Systems Dev. (NSIS)Japan",1,0.89,1.33,
451,"SX-2,                 NEC                Osaka University - Institute Laser EngJapan",1,0.89,1.33,
452,"SX-2,                 NEC                Sumitomo Metal IndustriesJapan",1,0.89,1.33,
453,"KSR1-32,                 KSR/Siemens-Nixdorf                AWI (Alfred Wegener Institut)Germany",32,0.89,1.28,
454,"KSR1-32,                 Kendall Square Research                American AirlinesUnited States",32,0.89,1.28,
455,"KSR1-32,                 KSR/Siemens-Nixdorf                Gesellschaft fuer wissenschaftliche DatenverarbeitungGermany",32,0.89,1.28,
456,"KSR1-32,                 KSR/Siemens-Nixdorf                Leibniz RechenzentrumGermany",32,0.89,1.28,
457,"KSR1-32,                 KSR/Siemens-Nixdorf                Universitaet MannheimGermany",32,0.89,1.28,
458,"KSR1-32,                 Kendall Square Research                University of HoustonUnited States",32,0.89,1.28,
459,"KSR1-32,                 Kendall Square Research                University of TorontoCanada",32,0.89,1.28,
460,"XP/S2,                 Intel                Intel SSD Development CentersUnited States",28,0.88,1.4,
461,"XP/S2,                 Intel                Texas A&M UniversityUnited States",28,0.88,1.4,
462,"XP/S2,                 Intel                UCSD/San Diego Supercomputer CenterUnited States",28,0.88,1.4,
463,"XP/S2,                 Intel                University of IllinoisUnited States",28,0.88,1.4,
464,"XP/S2,                 Intel                Virginia TechUnited States",28,0.88,1.4,
465,"Y-MP4/332,                 Cray/HPE                Arco Oil and Gas CompanyUnited States",3,0.88,1.0,
466,"Y-MP4E/364,                 Cray/HPE                British AerospaceUnited Kingdom",3,0.88,1.0,
467,"Y-MP4E/332,                 Cray/HPE                Bureau of Meteorology / CSIRO HPCCCAustralia",3,0.88,1.0,
468,"Y-MP4E/364,                 Cray/HPE                DKRZ - Deutsches KlimarechenzentrumGermany",3,0.88,1.0,
469,"Y-MP4/332,                 Cray/HPE                Energy CompanyUnited States",3,0.88,1.0,
470,"Y-MP8/364,                 Cray/HPE                Honda Research and Development CompanyJapan",3,0.88,1.0,
471,"Y-MP4/364,                 Cray/HPE                Mitsubishi Electric CorporationJapan",3,0.88,1.0,
472,"Y-MP4E/332,                 Cray/HPE                Mobil / Technical CenterUnited States",3,0.88,1.0,
473,"Y-MP4/364,                 Cray/HPE                Rolls-Royce PLCUnited Kingdom",3,0.88,1.0,
474,"Challenge,                 HPE                BMW AGGermany",20,0.87,1.5,
475,"Challenge,                 HPE                Missle & Space Intelligence CenterUnited States",20,0.87,1.5,
476,"Challenge,                 HPE                Science Applications International Corporation (SAIC)United States",20,0.87,1.5,
477,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
478,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
479,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
480,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
481,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
482,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
483,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
484,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
485,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
486,"Challenge,                 HPE                Silicon GraphicsUnited States",20,0.87,1.5,
487,"Onyx,                 HPE                University of Minnesota/Supercomputing InstituteUnited States",20,0.87,1.5,
488,"XP/S2,                 Intel                Intel SSD Development CentersUnited States",28,0.87,1.4,
489,"XP/S2,                 Intel                Texas A&M UniversityUnited States",28,0.87,1.4,
490,"XP/S2,                 Intel                UCSD/San Diego Supercomputer CenterUnited States",28,0.87,1.4,
491,"XP/S2,                 Intel                University of IllinoisUnited States",28,0.87,1.4,
492,"XP/S2,                 Intel                Virginia TechUnited States",28,0.87,1.4,
493,"Y-MP M98/31024,                 Cray/HPE                General Motors/Research Environment StaffUnited States",3,0.85,1.0,
494,"S-3600/160,                 Hitachi                Hitachi Zosen Corp.Japan",1,0.85,1.0,
495,"S-3600/160,                 Hitachi                Toyo Tire & RubberJapan",1,0.85,1.0,
496,"VP2200/10,                 Fujitsu                ANSTOAustralia",1,0.84,1.0,
497,"VP2200/10,                 Fujitsu                Australian National UniversityAustralia",1,0.84,1.0,
498,"VP2200/20,                 Fujitsu                Geco-PraklaUnited Kingdom",1,0.84,1.0,
499,"VP2200/20,                 Fujitsu                Geco-PraklaUnited Kingdom",1,0.84,1.0,
500,"VP2200/10,                 Fujitsu                Kawasaki Heavy IndustryJapan",1,0.84,1.0,
