Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
89,"VPP700/160E,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",160,319.0,384.0,
90,"ORIGIN 3000 400 MHz,                 HPE                CSAR at the University of ManchesterUnited Kingdom",512,315.5,409.6,
91,"ORIGIN 3000 400 MHz,                 HPE                ERDC DSRCUnited States",512,315.5,409.6,
92,"ORIGIN 3000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,315.5,409.6,
93,"ORIGIN 3000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,315.5,409.6,
94,"ORIGIN 3000 400 MHz,                 HPE                NASA/Goddard Space Flight CenterUnited States",512,315.5,409.6,
95,"ORIGIN 3000 400 MHz,                 HPE                SGIUnited States",512,315.5,409.6,
96,"ORIGIN 3000 400 MHz,                 HPE                US Army Research Laboratory (ARL)United States",512,315.5,409.6,
97,"SP Power3 222 MHz,                 IBM                ERDC DSRCUnited States",512,307.6,454.6,
98,"SX-5/40M3,                 NEC                IDRISFrance",40,303.0,320.0,
99,"SP Power3 375 MHz,                 IBM                EDINFORPortugal",296,301.0,444.0,
100,"ORIGIN 2000 400 MHz,                 HPE                NASA/Ames Research Center/NASUnited States",512,300.2,409.6,
