Rank,System,Cores,Rmax (GFlop/s),Rpeak (GFlop/s),Power (kW)
25,"Y-MP C916/16256,                 Cray/HPE                NERSC/LLNLUnited States",16,13.7,15.24,
26,"Y-MP C916/16256,                 Cray/HPE                Naval Oceanographic Office - NAVO DSRCUnited States",16,13.7,15.24,
27,"Y-MP C916/16256,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",16,13.7,15.24,
28,"XP/S30,                 Intel                UCSD/San Diego Supercomputer CenterUnited States",400,11.9,20.0,
29,"XP/S30,                 Intel                UCSD/San Diego Supercomputer CenterUnited States",400,11.9,20.0,
30,"SX-3/24R,                 NEC                National Institute for Fusion Science (NIFS)Japan",2,11.6,12.8,
31,"SX-3/24,                 NEC                NEC Daito Supercomputer CenterJapan",2,10.0,11.0,
32,"CM-200/64k,                 Thinking Machines Corporation                Los Alamos National LaboratoryUnited States",2048,9.8,20.0,
33,"CM-200/64k,                 Thinking Machines Corporation                Los Alamos National LaboratoryUnited States",2048,9.8,20.0,
34,"CM-200/64k,                 Thinking Machines Corporation                NCSAUnited States",2048,9.8,20.0,
35,"Y-MP C916/11256,                 Cray/HPE                Ford Motor CompanyUnited States",11,9.42,10.48,
36,"CM-5/128,                 Thinking Machines Corporation                American ExpressUnited States",128,7.7,16.38,
37,"CM-5/128,                 Thinking Machines Corporation                GovernmentUnited States",128,7.7,16.38,
38,"CM-5/128,                 Thinking Machines Corporation                Institut de Physique du Globe de Paris (IPG)France",128,7.7,16.38,
39,"CM-5/128,                 Thinking Machines Corporation                MITUnited States",128,7.7,16.38,
40,"CM-5/128,                 Thinking Machines Corporation                Mobil / Technical CenterUnited States",128,7.7,16.38,
41,"CM-5/128,                 Thinking Machines Corporation                NASA/Ames Research Center/NASUnited States",128,7.7,16.38,
42,"CM-5/128,                 Thinking Machines Corporation                Schlumberger Well ServicesUnited States",128,7.7,16.38,
43,"S-3800/480,                 Hitachi                University of TokyoJapan",4,7.02,32.0,
44,"Y-MP C916/8128,                 Cray/HPE                Fleet Numerical Meteorology and Oceanography CenterUnited States",8,6.85,7.62,
45,"Y-MP C916/8256,                 Cray/HPE                Minnesota Supercomputer CenterUnited States",8,6.85,7.62,
46,"Y-MP C916/8256,                 Cray/HPE                NASA/Ames Research Center/CCFUnited States",8,6.85,7.62,
47,"Y-MP C98/8128,                 Cray/HPE                NASA/Ames Research Center/NASUnited States",8,6.85,7.62,
48,"XP/S15,                 Intel                NASA/Ames Research Center/NASUnited States",208,6.25,10.4,
49,"XP/S15,                 Intel                NASA/Ames Research Center/NASUnited States",208,6.2,10.4,
50,"XP/S15,                 Intel                NASA/Ames Research Center/NASUnited States",208,6.2,10.4,
51,"SX-3/14R,                 NEC                German Aerospace Laboratory (DLR)Germany",1,5.8,6.4,
52,"SX-3/41R,                 NEC                Japan Atomic Energy Research InstituteJapan",4,5.8,6.4,
53,"SX-3/14R,                 NEC                Osaka UniversityJapan",1,5.8,6.4,
54,"SX-3/14R,                 NEC                Toyota Central Research & DevelopmentJapan",1,5.8,6.4,
55,"CM-2/64k,                 Thinking Machines Corporation                Brandeis UniversityUnited States",2048,5.2,14.0,
56,"CM-2/64k,                 Thinking Machines Corporation                Florida State UniversityUnited States",2048,5.2,14.0,
57,"CM-2/64k,                 Thinking Machines Corporation                SRCUnited States",2048,5.2,14.0,
58,"CM-200/32k,                 Thinking Machines Corporation                Minnesota Supercomputer CenterUnited States",1024,5.0,10.0,
59,"SX-3/14,                 NEC                IBM Japan Ltd.Japan",1,5.0,5.5,
60,"SX-3/22,                 NEC                NEC Systems Laboratories Inc.United States",2,5.0,5.5,
61,"SX-3/22,                 NEC                National Aerospace Laboratory (NLR)Netherlands",2,5.0,5.5,
62,"SX-3/14,                 NEC                National Institute for Environmental StudiesJapan",1,5.0,5.5,
63,"SX-3/22,                 NEC                Swiss Scientific Computing Center (CSCS)Switzerland",2,5.0,5.5,
64,"Y-MP C98/6256,                 Cray/HPE                NASA/Goddard Space Flight CenterUnited States",6,4.63,5.71,
65,"XP/S10,                 Intel                Intel SSD Development CentersUnited States",140,4.33,7.0,
66,"XP/S10,                 Intel                Intel SSD Development CentersUnited States",140,4.1,7.0,
67,"VP2600/10,                 Fujitsu                Fuji HeavyJapan",1,4.0,5.0,
68,"VP2600/10,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",1,4.0,5.0,
69,"VP2600/10,                 Fujitsu                Japan Atomic Energy Research InstituteJapan",1,4.0,5.0,
70,"VP2600/20,                 Fujitsu                Kyoto UniversityJapan",1,4.0,5.0,
71,"VP2600/10,                 Fujitsu                Kyushu UniversityJapan",1,4.0,5.0,
72,"VP2600/10,                 Fujitsu                Nagoya UniversityJapan",1,4.0,5.0,
73,"VP2600/10,                 Fujitsu                National Aerospace Laboratory of JapanJapan",1,4.0,5.0,
74,"VP2600/10,                 Fujitsu                Reactor & Nuclear Fuel DevelopmentJapan",1,4.0,5.0,
75,"VP2600/10,                 Fujitsu                Reactor & Nuclear Fuel DevelopmentJapan",1,4.0,5.0,
76,"VP2600/10,                 Fujitsu                Taisei ConstructionJapan",1,4.0,5.0,
77,"S600/20,                 Fujitsu/SNI                Universitaet Aachen/RWTHGermany",1,4.0,5.0,
78,"S600/20,                 Fujitsu/SNI                Universitaet KarlsruheGermany",1,4.0,5.0,
79,"9076-005 SP1,                 IBM                DOE/SC/Argonne National LaboratoryUnited States",128,3.86,16.0,
80,"9076-004 SP1,                 IBM                Cornell Theory CenterUnited States",64,3.86,8.0,
81,"CM-5/64,                 Thinking Machines Corporation                AMOCOUnited States",64,3.8,8.19,
82,"CM-5/64,                 Thinking Machines Corporation                ATRJapan",64,3.8,8.19,
83,"CM-5/64,                 Thinking Machines Corporation                Boston UniversityUnited States",64,3.8,8.19,
84,"CM-5/64,                 Thinking Machines Corporation                EPSUnited States",64,3.8,8.19,
85,"CM-5/64,                 Thinking Machines Corporation                GMDGermany",64,3.8,8.19,
86,"CM-5/64,                 Thinking Machines Corporation                Japan Adv. Inst. of Science and Technology (JAIST)Japan",64,3.8,8.19,
87,"CM-5/64,                 Thinking Machines Corporation                Real World Computing (RWCP)Japan",64,3.8,8.19,
88,"CM-5/64,                 Thinking Machines Corporation                University of WisconsinUnited States",64,3.8,8.19,
89,"S400/40,                 Fujitsu/SNI                Technische Universitaet DarmstadtGermany",2,3.62,5.0,
90,"S400/40,                 Fujitsu/SNI                Universitaet Hannover / RRZNGermany",2,3.62,5.0,
91,"KSR1-256,                 Kendall Square Research                KSRUnited States",256,3.38,10.24,
92,"KSR1-256,                 Kendall Square Research                US Army Research Laboratory (ARL)United States",256,3.38,10.24,
93,"KSR1-128,                 Kendall Square Research                Cornell Theory CenterUnited States",128,3.38,5.12,
94,"Y-MP C98/4256,                 Cray/HPE                Meteo FranceFrance",4,3.27,3.81,
95,"SX-3/12R,                 NEC                INPE (National Institute for Space Research)Brazil",1,2.9,3.2,
96,"SX-3/12R,                 NEC                NEC Scientific Information Systems Dev. (NSIS)Japan",1,2.9,3.2,
97,"SX-3/21R,                 NEC                Obayashi CorporationJapan",2,2.9,3.2,
98,"CM-2/32k,                 Thinking Machines Corporation                AMKGermany",1024,2.6,7.0,
99,"iPSC/860,                 Intel                Alliant Techsystems Inc.United States",128,2.6,5.12,
100,"iPSC/860,                 Intel                DOE/SC/Oak Ridge National LaboratoryUnited States",128,2.6,5.12,
